GeneName,SRR3593218,SRR3593219,SRR3593220,SRR3593221,SRR3593222,SRR3593223,SRR3593224,SRR3593225,SRR3593226,SRR3593227,SRR3593228,SRR3593229,SRR3593230,SRR3593231,SRR3593232,SRR3593233,SRR3593234,SRR3593236,SRR3593237,SRR3593238,SRR3593239,SRR3593240,SRR3593241,SRR3593242,SRR3593243,SRR3593244,SRR3593245,SRR3593246,SRR3593247,SRR3593248,SRR3593249,SRR3593250,SRR3593251,SRR3593252,SRR3593253,SRR3593254,SRR3593256,SRR3593257,SRR3593258,SRR3593260,SRR3593261,SRR3593262,SRR3593263,SRR3593264,SRR3593265,SRR3593266,SRR3593267,SRR3593268,SRR3593269,SRR3593270,SRR3593271,SRR3593272,SRR3593273,SRR3593274,SRR3593275,SRR3593276,SRR3593277,SRR3593278,SRR3593279,SRR3593280,SRR3593281,SRR3593282,SRR3593283,SRR3593284,SRR3593285,SRR3593286,SRR3593287,SRR3593288,SRR3593289,SRR3593290,SRR3593291,SRR3593292,SRR3593293,SRR3593294,SRR3593295,SRR3593296,SRR3593297,SRR3593298,SRR3593299,SRR3593300,SRR3593301,SRR3593306,SRR3593307,SRR3593308,SRR3593309,SRR3593310,SRR3593311,SRR3593312,SRR3593313,SRR3593314,SRR3593315,SRR3593316,SRR3593317,SRR3593318,SRR3593319,SRR3593320,SRR3593321,SRR3593322,SRR3593323,SRR3593324,SRR3593325,SRR3593326,SRR3593327,SRR3593328,SRR3593329,SRR3593330,SRR3593331,SRR3593332,SRR3593333,SRR3593334,SRR3593335,SRR3593336,SRR3593337,SRR3593338,SRR3593339,SRR3593340,log2FC,p-value
MYH7,3.400011132028925,3.495089626946314,3.305537249363819,3.426681900848053,3.365566320058563,6.325133107570159,6.316186435356284,5.029108802490959,5.03653735483113,5.034159736638155,5.055922889226297,4.938053758702909,4.920017730718037,3.9665384171003137,3.9690241571161433,2.72777272352074,2.693878223638408,5.469188533632082,6.472697524067467,3.0425931774980906,3.282588272015913,4.657817542486864,4.6005725718739265,3.5863745872083195,3.661769656390596,3.6935983285467002,3.618122897723203,3.573609716344449,3.581891844550592,3.6465011359451363,3.8923778293586255,4.672592920873619,4.719768882529757,4.517684222582281,4.6458649259893585,5.402895768326301,5.55539712125607,5.021410156781533,5.005146789561341,4.3117688364078335,4.3740266716618015,1.5649600556694399,1.459501161431587,5.530057355407507,5.611127164107131,6.2399155467995016,5.33565230675999,5.562317614257877,5.847914149562382,5.873676612551969,5.873676612551969,5.858301437001052,5.8531166836452275,5.8531166836452275,5.8531166836452275,5.298020837061402,5.313685209281149,5.3040682830093235,5.288874427400244,5.271087944381502,5.338828080283075,5.623717593369449,5.615497704912863,5.615497704912863,5.602272157097427,5.632769005157184,5.593496408272731,4.17617364125061,4.156168798736415,4.1608490517323515,4.217192244675033,4.130023872250745,4.152002167101616,4.122660324294818,4.0959594996322615,4.149076380945891,4.1055283757462915,4.087117996098113,4.168268660435347,4.819111672136169,4.848123186723747,4.690556155066599,4.661297688192284,4.727256065763643,4.704440784373422,4.676108568110651,4.688677105597422,4.532618563828909,4.574202257567969,4.55908152517538,4.574202257567969,4.534033812081917,4.583271714425386,1.5206823051013925,1.5098557801477899,1.559297602616517,1.5988327410248062,1.6039183992286552,1.5202857143156319,1.4441822487388416,1.3887062704290039,1.4112596669711732,1.3169852876619257,1.1470214257877989,1.4172001020780833,6.025337751482054,5.988535062850548,6.025337751482054,6.012227439310821,6.018842477797694,6.030786737841673,4.07928421767496,4.069275478585682,4.17416616196213,4.153137653059806,4.1016374879621385,-1.2207494896307494,5.951367192643336e-07
MYL11,5.355607211320855,5.473165638203112,5.250429368675864,5.4124666724850625,5.355607211320855,6.808872524241993,6.808872524241993,5.156725038869957,5.1381855283961935,5.25933714142577,5.268009237238613,5.288874427400244,5.35215839077217,5.014625436047292,5.000473942775156,5.172916740593775,5.206874575193415,6.53650132529077,6.859632184408897,4.1196964477629905,4.471790540815267,5.670414267157846,5.637255297736269,4.9310521373147,4.9310521373147,4.912003498288687,5.009908872867844,4.926683191776386,5.002766408100034,4.964011678652912,4.685134184579636,5.111472666423068,5.253704616334355,5.078805408458768,5.209724386572566,6.579656853203244,5.7466695513727695,6.6764913569641795,6.773083938991792,5.089137726007456,5.209724386572566,1.75947357062831,1.6462291542811605,5.760380201064621,5.878730986643486,6.630314854565802,6.222845563607879,6.341962775280131,6.507695179293773,6.560055068062568,6.526081739564961,6.548548633396221,6.516644570514123,6.526081739564961,6.516644570514123,6.352848670659185,6.341962775280131,6.352848670659185,6.364142322304642,6.364142322304642,6.374825988126491,5.794434077310215,5.78089817647614,5.770487938619016,5.770487938619016,5.7899855786141,5.770487938619016,4.804976078943369,4.719768882529757,4.745994603668946,4.736913874321618,4.807072865843494,4.755445559047836,4.968349203482581,4.953209567533163,4.966145287896397,4.972898161440381,4.964011678652912,4.959474546304208,5.476532779173493,5.458219047713043,5.323158855322021,5.355607211320855,5.35876824289729,5.3417541571721445,5.338828080283075,5.332469527049615,5.5025645239289664,5.461669009663473,5.491054640218506,5.50995460094574,5.473165638203112,5.487432045014852,1.6931681692265843,1.6586918213011794,1.625951828027253,1.6440180908058586,1.716409675212695,1.6233561111125974,1.5746431860533838,1.6243196373584103,1.6003831539491695,1.511354884762573,1.6182394188220017,1.4789707731521589,6.560055068062568,6.569880968351775,6.560055068062568,6.560055068062568,6.569880968351775,6.569880968351775,5.221010373232251,5.189338623588756,5.218059422982625,5.201092220480454,5.195199444510436,-1.2292084325713057,2.913985717657819e-06
NEB,5.650317818736319,5.5180103957138815,5.775900152535123,5.606659336573179,5.722023083269782,6.859632184408897,6.908021811335766,5.606659336573179,5.650317818736319,5.623717593369449,5.454257932296639,5.566088889307256,5.548656144036122,5.221010373232251,5.148239428889298,4.467442459317809,4.3603854016467505,6.374825988126491,7.067469173050328,3.887925569986934,4.502665223295985,5.458219047713043,5.545094286652487,4.463304939131558,5.164591574754985,4.8029058408028416,4.699749315751943,4.2673356490951235,4.229233030316492,4.240327900888891,4.7687863342135675,5.526226131027816,5.3040682830093235,5.533797204344918,5.265001491918949,6.443985789965422,6.088982413104882,6.352848670659185,6.4060251713222165,5.3819448741790845,5.0813923779511585,1.994365488262252,1.8787624586997849,6.133218356982567,6.177962513021841,6.773083938991792,6.664237395542679,6.8922756329569985,6.990901640956682,6.990901640956682,6.963482787205277,6.977127964849303,6.990901640956682,6.977127964849303,7.034918478172261,5.932572970840951,5.8089509130766865,5.868607069828138,5.915416428082137,5.847914149562382,5.858301437001052,6.215288389632821,6.192992128206765,6.140348077002792,6.1853849250354545,6.177962513021841,6.200541083897832,4.624936686524548,4.804976078943369,4.9982216811085936,4.629833035749866,4.848123186723747,4.817252883738318,4.495478431681051,4.504204876180147,4.467442459317809,4.536951343905244,4.72156745429119,4.536951343905244,5.135824334541089,5.133484267541752,5.247134665426546,5.124410297488979,5.133484267541752,5.250429368675864,5.229855280510596,5.2565236276694804,5.294979670887383,5.151053974532589,5.159396109768098,5.23809262097393,5.172916740593775,5.3072513594582675,1.7808012574498546,1.9982517811236433,2.0583497565078677,1.862052638473473,1.8346360063655869,1.910753686397921,2.1392542099364977,2.0451195631603865,1.951015717226081,2.0050841115620717,1.9731706806736935,1.945423900729206,6.963482787205277,6.908021811335766,6.963482787205277,6.963482787205277,6.963482787205277,6.908021811335766,4.8948320589578085,4.825066953363085,4.854140911705686,5.05119205408632,5.034159736638155,-1.010046954476663,0.0001149265291976847
NPR3,2.7533337305656618,2.8102285926523694,2.660088837165378,2.631528794168255,2.631528794168255,1.927591298954207,1.875708803649417,3.0845541762589104,3.0071816326645684,2.9286972543315324,2.9948569039597173,2.8718509306697246,2.833827947752644,4.242302815551946,4.266180304721866,2.6507414217182945,2.6807625956098353,2.304605966734578,1.928092730511128,4.487055487915742,4.594176833186252,3.302646970623779,3.29237062721639,4.333564748115117,4.341047480449141,4.460626003800212,4.223708908646924,4.289871628268873,4.385250128185983,4.405208718349654,2.7641993122411392,2.9284285305307964,2.9197185885609134,2.9565273827261875,2.779737901931219,2.2448653458482237,3.24277451481741,1.9172436880586003,1.895967861979749,2.6823423169299883,2.6578383481258605,5.863469307528206,5.898512243407629,3.1257641766347564,3.070359586084626,2.016335959627655,2.714981717121341,2.595882136215385,2.51022858938427,2.092012251319091,2.12008325808611,2.1676943296040996,2.102922177125086,2.1623529970805877,2.0957598514315876,3.29321383376943,3.3857548524729917,3.409300188950056,3.2423973470211966,3.2578883269558054,3.382203041134659,3.1012902310905464,3.084879924159382,3.1306129167654166,3.2242743531230245,3.162209071125665,3.1124087743223274,2.776904412618207,2.855239194646829,2.7899205429627068,2.7287143553558137,2.6879681047154826,2.6941131403861394,2.5272239706701414,2.6398025903784497,2.5409771279363262,2.482981360250146,2.5869468846285937,2.5213356394714648,3.3211671782217542,3.4337989795484005,3.1025899223505973,3.012487060563849,3.041622128460528,3.0256587769761585,3.0288470651678843,2.9646251200520735,3.199953337065137,3.1899706600077713,3.0647405552906344,3.2044239016353306,3.332335358943508,3.380031764536975,5.737197383745759,5.7555751516536215,5.7466695513727695,5.722023083269782,5.7555751516536215,5.775900152535123,5.858301437001052,5.830551087123482,5.847914149562382,5.836450655230198,5.824710870795868,5.858301437001052,2.29002851294092,2.4475743451478773,2.2185961865813115,2.4210688499961384,2.27833065859035,2.36215809528632,3.768500113196128,3.8517579226555614,3.8144170342946953,3.8291977857043364,3.912202861561056,1.0995811666879742,4.436785116106603e-08
RCAN1,2.617664966369572,2.6122317594591022,2.6385146536709247,2.610373032480551,2.4784644968901697,2.6258375328823704,2.6507414217182945,2.7879394972606435,2.836351451643875,2.752431004938503,2.722075422199428,2.5257454765914034,2.5246103870814056,4.020799689547431,4.0258101083414815,2.432785620859475,2.4124993528466683,2.935233749243542,3.127762016380305,4.918047554060961,4.568090241751303,2.7658054740936753,2.8264350214449108,3.9388534908773174,3.949050025970429,3.88644004024917,3.932307831057908,3.9388534908773174,3.890795146291375,3.7705409705413593,2.71149201293369,2.626471302454871,2.5576125972796615,2.499292899276782,2.4119472852544366,2.9708887265203976,2.6943389914599085,2.6941131403861394,2.7363146395252786,2.372683476270086,2.266170330353181,6.163078324333632,6.043031793150374,2.6895976545636104,2.7879394972606435,2.701146220499344,2.6934073616942795,2.6972667668097956,2.70532439344562,2.3926698939308273,2.4471815940042996,2.4054351545851502,2.409101827701926,2.4046998121058234,2.3717849259677237,2.6027215297735795,2.6402563303130933,2.640685477333091,2.6675536705056655,2.578557183738237,2.6560885591680448,2.7683394710351403,2.7512923632984587,2.7467434687425185,2.822402302269883,2.7775771495089616,2.7658054740936753,2.623128458184369,2.6560885591680448,2.7381736722796584,2.663348422537707,2.595297061428473,2.7194858714119983,2.6212077839257497,2.592026947759812,2.5846654276210375,2.5885659028405237,2.6456566050306756,2.57876599397768,2.604681078873398,2.628568657321761,2.5077585086815657,2.620770439114735,2.5193097558744717,2.6496478477124135,2.6023194590912526,2.589896960203424,2.5308136482426833,2.542537826216032,2.509450204797521,2.5151223718645372,2.6074826970402016,2.4933900762890535,5.751132776036956,5.785463378750807,5.8089509130766865,5.716844619497695,5.7466695513727695,5.78089817647614,5.765257165319896,5.765257165319896,5.751132776036956,5.760380201064621,5.78089817647614,5.765257165319896,3.0112441987613936,3.0628273000784714,3.1558247017692866,3.056481333472872,3.0780853224468956,3.0911713690632974,2.86343333800438,2.756615364018756,2.872143734054301,2.7944731990414904,2.854707398390496,1.1000331049175607,3.46792738815781e-08
RGS4,2.4344214626579497,2.413397598138407,2.4349265289509665,2.366090982471886,2.5580213175722624,1.8686236415710622,1.9307886676502428,2.8967014564611464,2.8401222328586377,2.843871681097002,2.898964809887875,3.1565478878413735,3.0905476795092515,4.735075663636619,4.7013599487960995,3.4152477871196405,3.2614477213001756,2.961437335574606,1.9391024505037349,5.1870309082265695,5.067565269046966,2.7424249769632203,2.6931782263569426,5.751132776036956,5.803965683593351,5.775900152535123,5.847914149562382,5.526226131027816,5.432218271111983,5.55882228491446,2.9821870138400453,3.0615680068429,3.142360528518017,3.1694696522477486,3.0432881783426335,2.9245063266599054,3.0845541762589104,3.2761721274921247,3.2532192380407445,3.5797730661578884,3.574197634104976,5.954604064737473,5.830551087123482,2.9033226090087294,3.351286923359721,1.937972519338852,1.9283340053140017,1.7209852138176118,1.7760481063963898,2.537883496644497,2.470943458264339,2.3080329960496484,2.3234710720258924,2.198379374130309,2.500468791466661,2.437641917973557,2.467976889980762,2.4168930567219933,2.3386742782628125,2.3802322094567967,2.5483129682635317,3.369913461089666,3.607356867454882,3.6272301845073427,3.597987709476096,3.5616783262799934,3.3566686679282363,3.1746837486977166,3.1987531027627942,3.1120342401830072,3.1396362284429644,2.9541956682402097,3.1062141160483105,3.510880311834193,3.7296182747725055,3.482181399014405,3.451506502730775,3.7757063243561655,3.614169059754354,2.7197266392037336,2.9676643092747574,3.1295839767729663,2.9800850292452923,3.10029515981306,3.2412903068974623,3.2183627210424057,3.284569775995582,3.862505564615365,3.6542082471628206,3.9590973751471243,3.8136873974395438,3.852551837064256,3.768500113196128,5.716844619497695,5.858301437001052,5.716844619497695,5.830551087123482,5.78089817647614,5.8531166836452275,6.127447034491253,6.1478225770841926,6.163078324333632,6.200541083897832,6.1478225770841926,6.109535054646872,2.386540848299365,2.3814248850353716,2.330889896837021,2.3823088881049594,2.3890558703841127,2.5664954157719193,4.261681767475498,4.140017102485606,4.253920802022571,4.171355261713138,4.139037436537135,1.06296236860174,4.0607438688860585e-06
RGS5,1.6342794390645545,1.6546091394106095,1.579331710762453,1.480692874943647,1.4246520540790215,1.6992844132801856,1.6127170275519378,1.5848472742191733,1.732341268357031,1.6974935194878735,1.7275049310786765,1.7137413715370011,1.655544351876317,3.8818564923565404,3.9396589761655205,1.6884990880489443,1.6847790391703068,1.6470559804378164,1.57513352223777,5.0316665299410275,4.980237714051463,1.836688581300972,1.8273907276482386,4.6867960700523446,4.621716466884781,4.82936360572065,4.860719312609596,4.516181624094645,4.740300092537391,4.481047066447011,1.7277159002806042,1.6415535750118246,1.582162341254399,1.7939880716083718,1.6950913266966832,1.5360147134425486,2.055192821163887,1.6372312103337285,1.6149757883768638,1.7929481127580327,1.6549220020336304,5.883862356076007,5.8937749811805205,2.035234621727815,2.22562877678643,1.5314941802885316,1.4418910517765569,1.6062554000765104,1.5155235591283671,1.5063375217976112,1.57513352223777,1.6464443827894104,1.5380197748449913,1.4852040240953832,1.6408358255279236,1.449358771231323,1.4467173985218935,1.6819878756088913,1.3809112051010444,1.732815532411693,1.6188536611652973,2.1056722188859425,1.881249152146367,1.98552544475519,2.233237240128098,2.058479852612247,1.9469324496525258,1.876737688811662,1.898236113598222,1.7693630697994311,1.8917537055803881,1.8339403118827526,1.7264254124249312,1.7794335525051341,2.004160493630914,1.8148994422203946,1.6837152727828069,1.9311435980368197,1.891088678908199,2.176567211066496,2.0398018351205636,2.0292199155721242,2.1601830768989085,2.1079836379420924,1.964574443949737,2.1682704389600964,1.989817805116344,2.137041677515016,1.9961851175666396,2.125786850923531,2.050077806282553,2.0979337190487004,2.0845591932673195,5.785463378750807,5.8937749811805205,5.836450655230198,5.798963167911016,5.785463378750807,5.727155169395165,6.006200929726427,6.0003483843703425,6.0003483843703425,5.977882205465918,5.982968697790078,5.883862356076007,1.6479814926858447,1.5717216099449536,1.4779089031310226,1.6052286851814612,1.528385579901317,1.480881911655546,3.389878168796494,3.5051918301822904,3.4133579703477666,3.5928666509983804,3.280933146384897,1.5410392862827982,3.581307626675383e-08
RPS4Y1,4.4565956342077815,4.474851038047216,4.387625923317574,4.410732704136537,4.266180304721866,4.4565956342077815,4.405208718349654,4.222500302980056,4.183568243927664,4.229233030316492,4.202585828973087,4.205932635052006,4.171355261713138,1.3143633151556462,1.2908754490517158,4.6138676586625404,4.607924036303275,0.49271345487807827,0.06462072916750065,0.06521129684918262,0.0807452597188788,4.562111137721087,4.529891552042019,0.14738518734206835,1.237266102704298,1.3666904205849768,1.2426479470428615,0.2743826657639913,1.2448988327428374,1.4498496792484974,4.621716466884781,1.3245475528148687,1.296398105555028,1.1232327814939875,1.1877440270487483,0.06754406220939038,0.05826057935737179,0.06926020591752148,0.0903841342679857,0.1062802995260768,1.3837115395410058,0.6923654872574782,0.7735181467051797,1.1929051282734073,1.1129868259190838,4.323447498966035,0.4636360784401133,0.059260215676688745,0.5080122064091004,4.0153416667152975,4.075305518596599,4.076374019963377,4.003824932077468,4.045226335945042,4.023175992538074,4.08606596552257,4.1419008171058325,4.19588614053557,4.157086556589808,4.120683283485055,4.108349444575064,1.0104600313601022,1.0768628295829445,1.073548758206663,1.0159083316699533,0.9882370702741874,0.8956892752590837,4.344662429828818,4.35916227863226,4.3495927787928235,4.368859710193996,4.367583964223637,4.381264350126883,4.402740916782632,4.401530171808301,4.329930408667774,4.367583964223637,4.334814467237213,4.320353210632575,4.216149855069085,4.24126109928524,4.044344120686674,4.043496430704989,3.933109329423669,4.0258101083414815,4.049858991546394,4.061777792242795,4.150023089682052,4.159795686912373,4.10742169882286,4.124620399679539,4.143894225224766,4.074241712503606,1.1068767591102497,0.9741723728143618,1.3714144105762942,1.101008739169296,1.2194207230163119,1.1834979084280735,1.0108571735058862,0.8711403766295536,1.0152399926081586,1.022990286991516,1.085048502276627,0.874615111604131,1.1860469453325142,1.1751872641978225,1.1996341032573787,1.2682715706803565,0.9688453095845571,0.7844334163993809,4.159795686912373,4.217192244675033,4.257410752163085,4.204848319979301,4.223708908646924,-1.3719552107285207,8.34067390129005e-06
SERPINF1,4.975103433857147,5.114278246102625,4.94912107735342,5.189338623588756,5.067565269046966,5.5180103957138815,5.491054640218506,4.598958810732383,4.628198291192575,4.522607216425715,4.58469253578739,4.654416367771531,4.639608540370204,4.0939714635447,4.04611126837919,5.069816863714142,5.102042589296878,5.124410297488979,5.391768370960443,3.561113256992193,3.594568265634751,5.50995460094574,5.402895768326301,4.000432081102903,3.8356566390509785,4.089940065183305,4.057217289196839,3.8269339956657658,4.03478231202044,4.0240631279174295,4.82936360572065,5.062956926110006,5.215102754474845,5.041561658136991,5.247134665426546,5.247134665426546,4.947130951297292,4.9428640903646714,5.094667090729116,5.10911910462394,5.229855280510596,1.9688729600096875,1.896440783785731,5.055922889226297,4.989412366887776,5.265001491918949,4.866970417517789,5.0316665299410275,5.262170128418408,5.8089509130766865,5.836450655230198,5.813978722477329,5.8089509130766865,5.818989106383537,5.8089509130766865,4.427307081547645,4.3603854016467505,4.367583964223637,4.353192909516503,4.304755308367626,4.361528966523098,4.920017730718037,4.928848215418446,4.903223226766656,4.9428640903646714,4.901071046180772,4.924508941926328,4.951166770752349,4.888855349553429,4.964011678652912,4.903223226766656,4.926683191776386,4.920017730718037,5.019194976619377,5.03653735483113,4.993842692604591,5.00752506219211,5.005146789561341,4.985155928222495,5.36870610492329,5.3417541571721445,5.229855280510596,5.1921373384733105,5.247134665426546,5.280048632774956,5.195199444510436,5.164591574754985,5.162020728125942,5.215102754474845,5.181540675219671,5.153962762516711,5.167241319417384,5.162020728125942,1.8830782262151458,1.902030390803136,1.8888026657411725,1.949776090183179,1.9464561636073179,1.9991606429995878,1.8442738254813853,1.8291348001663825,1.9494205883504674,1.8051512682785713,1.7818274991652425,1.8953938937915589,5.310490328233155,5.271087944381502,5.2565236276694804,5.29193208046422,5.29193208046422,5.310490328233155,4.445285115385256,4.464609444262844,4.434168072929323,4.457927727359789,4.487055487915742,-1.0636801256368322,1.0056936240526022e-07
SYNM,1.6349113489147782,1.582162341254399,1.5986263993090704,1.5727620352942981,1.6215304091412581,1.5416012218331425,1.5583574913048102,1.7548840387757991,1.7655472484933659,1.719677529016545,1.7374218393056047,1.723436194619499,1.7612614629540158,2.658513690424692,2.642434433157447,1.5859735460275037,1.5628473773035048,1.668241127952077,2.1192636821655317,3.028238617274891,2.9866389933619284,1.7277159002806042,1.6974935194878735,2.679870455890007,2.724665739215276,2.560825873152247,2.7228087487338137,2.662530350256542,2.786267484082012,2.6965775625853907,1.6232631214021866,1.7630542546434564,1.7727988138332513,1.77719303878016,1.7259046557133484,1.6615545784300159,2.008648100026542,1.5246929491276402,1.5791199513582717,1.7718733202564456,1.7423863586231623,4.9140657218977495,5.029108802490959,2.0553311815962076,1.9968386210055618,1.4935190674621552,1.8189196793258342,1.7288309220548512,1.825121741993799,1.9492957091701764,1.8577883253763108,1.9531212127113458,1.8999413195328347,1.9489331857760475,1.9214825528162782,1.6276871271827031,1.67088612475512,1.600786365406443,1.6004851249215832,1.5912093798087046,1.651152336841881,1.9580020251689099,1.9563712623615193,2.025177193685555,1.9639451632417306,2.016335959627655,1.9700721440841344,1.6057403615754493,1.6273632855746765,1.6152875216595584,1.611974136578638,1.674574164853028,1.6097379469672277,1.5988327410248062,1.5768964714949072,1.6374430107781448,1.6527269480619373,1.6651851344592505,1.7208687864128893,1.9653470612480177,1.8642842316034087,1.934380659126911,1.9230304888463925,1.9060645760783848,1.812753363720068,1.9071002337290706,1.9435865791977616,1.9122097589853448,1.8752457792486041,1.909707351585234,1.8566462104909134,1.897150532515701,1.8600269736355124,5.069816863714142,5.058135384955207,5.014625436047292,5.069816863714142,5.03895551945337,5.076645323621631,5.153962762516711,5.148239428889298,5.133484267541752,5.156725038869957,5.170084315007695,5.143311670066015,1.716868843094487,1.7098541147544422,1.7318828048433532,1.729249449603407,1.7181361465240017,1.7581373682322867,2.527424348380231,2.6378506000657445,2.474905024782636,2.4628586879693475,2.5058249592076103,1.0140821708195382,5.816772635149143e-07
TGM2,3.647125099183797,3.866870888246808,3.557855474918216,3.810897717380673,3.5836504518593433,2.0957598514315876,2.07488101627761,5.128926663990842,5.106761697032352,4.933266342672427,4.951166770752349,5.078805408458768,5.012288751194386,6.274377091106533,6.274377091106533,2.7324931557516416,2.749797789871344,3.4555799135811984,2.4845709392373023,6.516644570514123,6.364142322304642,4.164863547954804,4.103583058986822,6.4060251713222165,6.352848670659185,6.425899435761419,6.364142322304642,6.416186075839915,6.385181880230676,6.374825988126491,4.924508941926328,3.8632964659041726,4.0125959039581405,4.069275478585682,4.385250128185983,3.6350365976695693,5.5810632598450125,4.019032535668056,3.99244933839461,4.58469253578739,4.679639254546114,6.773083938991792,6.808872524241993,5.5810632598450125,5.5180103957138815,2.1641864272180436,2.330542329834408,2.136244470344281,2.070226343092015,3.219070368594199,3.2603037781798716,3.2423973470211966,3.306385267574043,3.148654300920757,3.1511305117884127,2.718820041681247,2.7502994491548627,2.703912236689034,2.7919396320663674,2.794218699118315,2.706018357124144,5.3072513594582675,5.268009237238613,5.316844906529625,5.25933714142577,5.25933714142577,5.271087944381502,4.938053758702909,4.926683191776386,4.975103433857147,5.000473942775156,4.968349203482581,4.961803315407796,5.282908969979321,5.268009237238613,5.25933714142577,5.271087944381502,5.25933714142577,5.280048632774956,5.002766408100034,5.005146789561341,4.955214725441681,4.985155928222495,5.044155620275038,5.048761853796945,5.021410156781533,4.989412366887776,4.825066953363085,4.876278549611555,4.912003498288687,4.907646250746659,4.890713378331752,4.86485971241121,6.859632184408897,6.859632184408897,6.842945895141468,6.842945895141468,6.859632184408897,6.876131578510956,6.736728094632191,6.736728094632191,6.755020534469034,6.736728094632191,6.736728094632191,6.720960409371957,3.883365860368303,3.947407977634454,3.8434079285625797,4.000432081102903,3.8253000122971477,3.9297791210043775,6.416186075839915,6.425899435761419,6.435364518340919,6.395584169270774,6.4060251713222165,1.0462716933349032,2.3346375098435185e-05
TNNC2,2.827492676712338,2.959980575692669,2.712695389211214,2.9168870228616584,2.7185894205820507,4.86279042068258,4.839990472981644,2.9422684106492722,2.9402873939311216,2.897235975585149,2.8687670456101144,2.9329396164306707,2.8950205385663947,2.8127983949596636,2.829431091018132,3.1611463034426293,3.187057317360586,4.326058267525478,6.0003483843703425,2.151515060251146,2.5198832683472174,3.7531675889711567,3.7770591396281104,2.6335878870975633,2.766574972620174,2.677014597501756,2.5663125182359616,2.7397854272926554,2.6675536705056655,2.8549732735294464,2.5377046175443074,2.8608313610807277,3.034400475557833,2.814830849041923,2.989686174512541,4.3775988019552425,3.9050475870767434,4.72156745429119,4.890713378331752,2.7722846448816556,2.9020335843348457,1.4524134290653197,1.3137076556561293,4.008988295519009,4.242302815551946,4.395016789362905,4.3603854016467505,4.623314434107942,4.804976078943369,5.765257165319896,5.785463378750807,5.765257165319896,5.770487938619016,5.751132776036956,5.7466695513727695,2.876794545902534,2.8909702784954963,2.9519450972012864,2.8804062874891394,2.9108724437739633,2.913758129745839,3.8449343518648607,3.900977765482849,3.900977765482849,3.857299777373647,3.919272155973283,3.846395703519771,2.570000056616826,2.5947140423831154,2.5717630169930366,2.535169088193716,2.523837783663212,2.564463434259437,2.869036127637308,2.869291085019337,2.917458890577141,2.8234237007591263,2.7683394710351403,2.8586625532278216,3.6717144078810633,3.640279997417697,3.3586195690491465,3.305154911302721,3.400011132028925,3.352184556999162,3.3444801304635265,3.387605085945724,3.6877411534504665,3.6676517701513403,3.6955498980404897,3.612511171690109,3.6308475986027173,3.691621343290746,1.4283782607866862,1.2831934753665644,1.2305149692158737,1.229983029429583,1.4666783816841167,1.3431494462663733,1.2605851550047498,1.1159836028978471,1.2677500991590698,1.2727294923249695,1.2780638607159294,1.34389817302706,3.8541796176230867,3.877851204906419,3.8348697118351236,3.8478870531485145,3.908228536922402,3.8841196579898116,2.6526680965353115,2.6845610001185882,2.7600631241272806,2.6713278621536647,2.70762008041249,-1.0715925211056616,2.6290351210617576e-08
TNNI1,6.307183935212503,6.274377091106533,6.266492293860044,6.1853849250354545,6.385181880230676,7.083724372355754,7.083724372355754,6.140348077002792,6.1478225770841926,6.452598039727184,6.395584169270774,6.4060251713222165,6.385181880230676,6.049940672588604,6.030786737841673,5.909838498306288,5.863469307528206,6.630314854565802,7.152423551938552,5.091841239998375,5.498428950311763,5.732203243787073,5.737197383745759,5.8531166836452275,5.78089817647614,5.70320031232875,5.646049830281742,5.6791166723490365,5.646049830281742,5.888975538949914,5.666200225242084,6.006200929726427,6.025337751482054,6.075052632407911,6.121640487955031,6.859632184408897,6.48183466831864,6.990901640956682,6.990901640956682,6.0628570043531465,6.096142916308906,2.1005930114522426,1.932510861143972,6.435364518340919,6.435364518340919,7.051001280787905,6.773083938991792,6.859632184408897,7.051001280787905,7.051001280787905,7.067469173050328,7.067469173050328,7.051001280787905,7.067469173050328,7.067469173050328,6.6533411171622046,6.6533411171622046,6.664237395542679,6.664237395542679,6.6533411171622046,6.664237395542679,6.2399155467995016,6.29866866845098,6.2399155467995016,6.222845563607879,6.266492293860044,6.249876442537296,5.741941241360713,5.7899855786141,5.716844619497695,5.7555751516536215,5.722023083269782,5.727155169395165,5.794434077310215,5.847914149562382,5.785463378750807,5.794434077310215,5.836450655230198,5.7899855786141,5.611127164107131,5.654300394398965,5.670414267157846,5.615497704912863,5.611127164107131,5.611127164107131,5.662034761436967,5.611127164107131,5.683314338812852,5.670414267157846,5.606659336573179,5.632769005157184,5.654300394398965,5.637255297736269,1.889764955078471,1.9591201475271824,1.9535011372781923,2.0105155307516642,1.952882983110147,2.0832047426904716,1.8501529951580813,1.7617166302137486,1.9193175539704155,1.8368009605513171,1.9035707346315869,1.8089367868618627,7.099767226372119,7.099767226372119,7.099767226372119,7.099767226372119,7.083724372355754,7.099767226372119,6.012227439310821,6.012227439310821,6.043031793150374,6.05646925995582,6.018842477797694,-1.039100298100661,0.0001660940241035878
